Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019
"5706","European Union (28)","6690","Land area equipped for irrigation","5110","Area","1000 ha","9207.000000","9559.000000","9862.000000","10081.000000","10094.000000","10396.000000","10817.000000","11080.000000","11297.000000","11338.000000","12116.000000","12600.000000","13027.000000","13347.000000","13479.000000","14099.000000","14410.700000","14713.100000","15151.500000","15236.900000","15428.300000","15610.700000","15961.850000","16341.000000","16829.500000","17222.000000","17637.000000","17688.000000","17846.000000","17979.570000","18004.000000","18156.600000","18289.600000","18271.600000","18080.500000","18293.600000","18417.400000","18516.600000","18547.300000","18668.850000","18774.400000","18875.250000","18526.000000","18500.750000","18577.500000","18434.420000","18364.830000","18273.210000","17979.929000","17853.340000","18018.278000","18447.526000","18688.274000","18623.077000","18605.773000","18718.381000","18822.473000","18839.300600","18897.453000"
"5706","European Union (28)","6671","Agriculture area under organic agric.","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5609.710000","6159.630000","6577.850000","7038.840000","7619.750000","8345.320000","9031.070000","9484.320000","10123.730000","10124.710000","10332.450200","11163.355700","11941.349900","12585.524600","13478.743200","14371.071900"
"5706","European Union (28)","6672","Agriculture area certified organic","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2828.920000","2841.380000","2883.200000","3327.000000","3830.530000","4074.570000","4283.110000","4624.960000","6625.860000","7018.150000","7395.617900","7444.846000","7387.168200","8217.150600","9056.127900","10079.790000"
"5706","European Union (28)","6714","Primary Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3371.548000","3385.148000","3534.348000","3582.248000","3597.148000","3612.048000","3626.948000","3641.848000","3656.748000","3671.648000","3686.548000","3694.748000","3702.948000","3711.148000","3719.348000","3727.548000","3788.348000","3849.148000","3909.948000","3970.748000","4031.548000","4036.148000","4040.748000","4045.348000","4049.948000","4054.548000","4054.548000","4054.548000",,
"5707","European Union (27)","6600","Country area","5110","Area","1000 ha","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","375943.511000","401136.911000","413928.911000","413929.911000","413931.911000","413939.911000","413939.911000","413932.911000","413932.911000","413906.911000","413908.911000","413939.911000","413980.311000","413951.911000","413953.911000","413982.911000","413980.911000","413982.411000","413995.911000","414019.611000","414020.511000","414057.511000","425379.572000","425381.712000","425385.889000","425404.389000","425384.912000","425388.417900","425430.489600"
"5707","European Union (27)","6601","Land area","5110","Area","1000 ha","362776.570000","362774.570000","362775.570000","362775.570000","362774.570000","362773.570000","362772.570000","362771.570000","362771.570000","362770.570000","362769.570000","362769.570000","362769.570000","362766.570000","362754.570000","362746.570000","362744.570000","362744.570000","362740.570000","362732.570000","362730.570000","362729.570000","362725.570000","362726.570000","362726.570000","362726.570000","362726.570000","362725.570000","362626.570000","362626.570000","362637.570000","386972.270000","399507.270000","399511.270000","399508.270000","399517.270000","399508.270000","399504.270000","399501.270000","399611.816000","399558.816000","399439.816000","399488.016000","399462.016000","399433.016000","399367.016000","399362.016000","399306.136000","399399.096000","399528.236000","399518.816000","399533.786000","399672.836000","399747.576000","399685.230000","399724.470000","399724.315000","399727.657900","399716.058600"
"5707","European Union (27)","6602","Agriculture","5110","Area","1000 ha","192196.100000","191961.100000","191414.300000","190715.100000","190007.700000","189582.400000","189381.100000","188617.400000","188612.600000","187082.000000","185004.600000","184385.800000","183717.500000","183308.700000","182803.600000","182234.300000","182006.300000","181970.200000","181392.900000","180667.500000","180367.000000","180213.400000","179119.300000","178876.900000","178502.700000","178148.400000","177858.400000","177106.900000","176712.700000","176206.300000","172919.800000","182283.400000","188525.700000","188126.300000","186444.400000","186082.800000","185484.400000","184924.600000","184696.900000","182684.180000","180471.920000","178066.850000","176278.890000","175135.430000","175050.480000","173319.540000","171187.940000","171988.410000","170956.460000","169417.260000","168447.900000","167526.510000","167717.080000","167775.711000","167704.609000","166663.812000","166325.312200","166175.882600","167251.480300"
"5707","European Union (27)","6610","Agricultural land","5110","Area","1000 ha","192196.100000","191961.100000","191414.300000","190715.100000","190007.700000","189582.400000","189381.100000","188617.400000","188612.600000","187082.000000","185004.600000","184385.800000","183717.500000","183308.700000","182803.600000","182234.300000","182006.300000","181970.200000","181392.900000","180667.500000","180367.000000","180213.400000","179119.300000","178876.900000","178502.700000","178148.400000","177858.400000","177106.900000","176712.700000","176206.300000","172919.800000","182283.400000","188525.700000","188126.300000","186444.400000","186082.800000","185484.400000","184924.600000","184696.900000","182684.180000","180471.920000","178066.850000","176278.890000","175135.430000","175050.480000","173319.540000","171187.940000","171988.410000","170956.460000","169417.260000","168447.900000","167526.510000","167130.330000","165475.121000","165268.049000","164301.542000","164216.508400","163743.559600","164925.146300"
"5707","European Union (27)","6620","Cropland","5110","Area","1000 ha","128886.700000","128600.100000","128177.500000","127353.600000","126591.500000","125620.400000","125198.400000","124460.100000","124334.500000","123551.200000","121108.700000","120664.700000","120177.900000","120168.400000","119981.900000","119649.400000","119517.100000","119715.600000","119372.000000","118897.500000","118746.600000","118677.700000","118312.400000","118515.700000","118349.200000","118321.600000","118313.400000","117894.600000","117097.200000","116957.100000","116054.300000","122659.600000","127156.000000","126392.600000","124606.900000","124811.900000","124698.700000","123829.500000","123684.500000","122753.720000","120338.840000","118570.230000","117530.380000","117266.810000","116900.640000","115963.850000","113672.260000","114317.000000","114033.150000","113028.620000","112590.670000","113105.680000","112156.740000","112068.001000","111865.189000","111296.466000","111297.148500","110879.464600","111365.621300"
"5707","European Union (27)","6621","Arable land","5110","Area","1000 ha","116122.700000","115766.100000","115213.500000","114318.600000","113553.500000","112474.400000","111949.400000","111247.100000","111060.500000","110063.200000","107630.700000","107157.700000","106560.100000","106468.400000","106206.200000","105862.900000","105793.600000","105998.100000","105818.500000","105476.200000","105372.100000","105349.700000","104859.400000","105160.700000","105099.600000","105159.800000","105258.600000","104913.800000","104132.000000","103994.300000","103295.200000","109852.900000","114391.100000","113703.300000","112109.700000","112373.400000","112187.800000","111124.800000","110879.300000","109992.470000","107566.560000","106116.540000","105152.230000","104980.120000","104527.280000","103758.080000","101576.780000","102249.010000","102045.270000","101065.860000","100843.670000","101034.690000","100285.480000","100176.740000","99898.111000","99522.886000","99481.081400","98931.940900","99419.229100"
"5707","European Union (27)","6650","Land under permanent crops","5110","Area","1000 ha","12764.000000","12834.000000","12964.000000","13035.000000","13038.000000","13146.000000","13249.000000","13213.000000","13274.000000","13488.000000","13478.000000","13507.000000","13617.800000","13700.000000","13775.700000","13786.500000","13723.500000","13717.500000","13553.500000","13421.300000","13374.500000","13328.000000","13453.000000","13355.000000","13249.600000","13161.800000","13054.800000","12980.800000","12965.200000","12962.800000","12759.100000","12806.700000","12764.900000","12689.300000","12497.200000","12438.500000","12510.900000","12704.700000","12805.200000","12761.250000","12772.280000","12453.690000","12378.150000","12286.690000","12373.360000","12205.770000","12095.480000","12067.990000","11987.880000","11962.760000","11747.000000","12070.990000","11871.260000","11891.261000","11967.078000","11773.590000","11815.882000","11947.123700","11947.291200"
"5707","European Union (27)","6655","Land under perm. meadows and pastures","5110","Area","1000 ha","63309.400000","63361.000000","63236.800000","63361.500000","63416.200000","63962.000000","64182.700000","64157.300000","64278.100000","63530.800000","63895.900000","63721.100000","63539.600000","63140.300000","62821.700000","62584.900000","62489.200000","62254.600000","62020.900000","61770.000000","61620.400000","61535.700000","60806.900000","60361.200000","60153.500000","59826.800000","59545.000000","59212.300000","59615.500000","59249.200000","56865.500000","59623.800000","61369.700000","61733.700000","61837.500000","61270.900000","60785.700000","61095.100000","61012.400000","59930.460000","60132.780000","59496.450000","58748.350000","57868.390000","58149.640000","57355.360000","57515.460000","57671.130000","56923.040000","56388.400000","55842.140000","54420.530000","54973.590000","53389.050000","53399.870000","53003.545000","52918.510000","52862.217000","53557.732000"
"5707","European Union (27)","6646","Forest land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130298.931000","130933.215900","141980.598700","147174.422600","147834.986400","148495.550300","149156.114200","149816.678000","150477.241900","151137.805700","151798.369600","152279.863900","152761.358300","153242.852600","153724.347000","154205.841300","154687.335600","155168.830000","155650.324300","156131.818700","156613.313000","156942.023000","157270.733000","157599.443000","157928.153000","158256.863000","158469.530200","158684.308400","158867.110000","159049.750000"
"5707","European Union (27)","6646","Forest land","72151","Carbon stock in living biomass","million tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6398.346300","6476.477300","7329.238100","7764.851500","7857.294800","7949.738100","8042.181400","8134.624600","8227.067900","8319.511200","8411.954500","8515.037600","8618.120700","8721.203800","8824.286900","8927.370000","9030.453100","9133.536200","9236.619300","9339.702400","9442.785500","9617.066100","9791.346600","9965.627200","10139.907700","10314.188300","10432.895600","10504.345700","10572.430100","10642.998600"
"5707","European Union (27)","6717","Naturally regenerating forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93721.719300","93945.204800","103521.120200","104957.702900","105199.763600","105441.824200","105683.884900","105925.945600","106168.006300","106410.066900","106652.127600","106612.964000","106573.800500","106534.636900","106495.473300","106456.309800","106417.146200","106377.982600","106338.819000","106299.655500","106260.491900","106173.922300","106087.352700","106000.783200","105914.213600","105827.644000","106097.311200","106088.474500","106059.690000","106031.950000"
"5707","European Union (27)","6716","Planted Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37402.740000","37781.097000","39220.124000","42944.923000","43330.984000","43717.045000","44103.106000","44489.167000","44875.228000","45261.289000","45647.350000","46126.996000","46606.642000","47086.288000","47565.934000","48045.580000","48525.226000","49004.872000","49484.518000","49964.164000","50443.810000","50840.890000","51237.970000","51635.050000","52032.130000","52429.210000","52357.230000","52568.840000","52768.420000","52966.800000"
"5707","European Union (27)","6670","Other land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56127.339000","58790.554100","62714.271300","63813.147400","63555.983600","64574.319700","64284.355800","64213.192000","64108.428100","63672.564300","65120.620400","66798.386100","68602.961700","70020.827400","70593.393000","70167.848700","71351.294400","72996.200000","71658.355700","72301.771300","73487.917000","74118.147000","74725.097000","74342.567000","74092.166000","73771.912000","74639.281800","74762.848400","74732.819300","73473.445700"
